protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
C1_07780W_A,CJI97_001714,PIS56462.1,1396648,1399284,,hypothetical protein,879,22.5,640,440,18,122,726,1,619,5.23E-023,103,68.8282138794084,3647955
CR_09890C_A,CJI97_002330,PIS52679.1,430372,431340,BET2,hypothetical protein,323,55.655,336,126,5,1,316,1,333,1.13E-136,389,97.8328173374613,3639025
C2_06820C_A,CJI97_000069,PIS57046.1,171928,172776,PRE2,proteasome subunit beta type-5,283,81.053,285,51,1,1,282,1,285,7.09E-179,492,99.6466431095406,3643490
C4_02960W_A,CJI97_001189,PIS55951.1,274309,279909,,hypothetical protein,1867,43.625,1898,1001,30,21,1866,18,1898,0,1582,98.8752008569898,3637873
C1_08850C_A,CJI97_004730,PIS50042.1,414906,416945,AFG1,hypothetical protein,680,52.984,687,288,8,12,678,17,688,0,759,98.0882352941176,3634920
C2_10100W_A,CJI97_003875,PIS54175.1,3652668,3654284,CWC22,hypothetical protein,539,38.418,531,279,7,3,487,21,549,7.39E-115,352,89.9814471243043,3643938
CR_03000C_A,CJI97_000343,PIS57309.1,734660,735163,,hypothetical protein,168,51.471,136,61,4,33,166,34,166,5.99E-037,123,79.7619047619048,3642597
C6_03040C_A,CJI97_004300,PIS50769.1,354388,357048,,hypothetical protein,887,66.667,711,197,11,60,744,109,805,0,979,77.2266065388952,3639269
C6_02260C_A,CJI97_002585,PIS52932.1,976848,979556,SEC27,hypothetical protein,903,69.478,901,254,5,1,888,1,893,0,1310,98.3388704318937,3645870
C1_00940W_A,CJI97_003500,PIS53812.1,2835500,2835908,RPB11,hypothetical protein,136.333333333333,86.066,122,15,1,1,120,1,122,2.22E-075,217,88.0195599022005,30514957
C1_12650C_A,CJI97_002047,PIS55349.1,610367,610826,,ubiquitin-conjugating enzyme variant MMS2,153.333333333333,83.212,137,23,0,1,137,1,137,9.45E-086,244,89.3478260869565,3646836
C7_01910C_A,CJI97_003492,PIS53805.1,2820062,2820973,,hypothetical protein,304,41.333,300,137,8,22,299,1,283,6.03E-069,214,91.4473684210526,3637029
C2_01830W_A,CJI97_000164,PIS57139.1,375105,377264,PRP39,hypothetical protein,720,33.746,646,366,13,124,717,1,636,2.42E-104,330,82.5,3635832
C4_06800W_A,CJI97_003846,PIS54146.1,3569364,3570737,,RuvB-like helicase 1,458,84.061,458,72,1,1,457,1,458,0,797,99.7816593886463,3642917
C5_04300C_A,CJI97_004420,PIS50880.1,630176,631618,,Cys-Gly metallodipeptidase DUG1,481,80.37,433,85,0,48,480,1,433,0,737,90.02079002079,3636456
C2_05790C_A,CJI97_000898,PIS57845.1,1942676,1945522,RFC1,hypothetical protein,949,56.925,787,308,10,143,912,92,864,0,831,81.1380400421496,3645582
C4_04000W_A,CJI97_005283,PIS49118.1,636042,637217,MET4,hypothetical protein,392,37.346,407,201,14,4,386,6,382,1.1E-052,178,97.7040816326531,3641219
C6_04650W_A,CJI97_001098,PIS55863.1,58696,61719,,hypothetical protein,1008,44.377,987,398,26,21,1007,2,837,0,748,97.9166666666667,3645979
C1_09030C_A,CJI97_000339,PIS57305.1,724118,724567,COX5,hypothetical protein,150,68.531,143,42,1,10,149,23,165,1.53E-069,205,93.3333333333333,3634768
C1_12540W_A,CJI97_003542,PIS53853.1,2939885,2940346,,hypothetical protein,154,40.404,99,59,0,26,124,33,131,3.31E-023,88.2,64.2857142857143,3647607
CR_10690W_A,CJI97_001349,PIS56105.1,635196,636053,POP3,hypothetical protein,286,36.404,228,116,5,11,238,50,248,4.55E-040,138,79.7202797202797,3638993
C1_04400C_A,CJI97_001972,PIS55274.1,433593,436226,APE2,hypothetical protein,878,36.25,880,523,17,8,877,71,922,1.13E-175,530,99.0888382687927,3647990
C1_04160C_A,CJI97_005223,PIS49059.1,525555,526367,,hypothetical protein,271,27.839,273,153,10,4,234,1,271,6.34E-027,104,85.239852398524,3644714
C1_09390W_A,CJI97_003267,PIS53586.1,2335811,2337266,,tRNA dimethylallyltransferase,485.333333333333,58.969,446,176,4,3,447,18,457,0,549,91.6895604395605,3634851
C3_05150W_A,CJI97_003168,PIS53493.1,2148262,2149813,,hypothetical protein,517.333333333333,44.423,529,207,10,3,499,2,475,6.61E-111,335,96.069587628866,3635162
C2_00700W_A,CJI97_001320,PIS56076.1,571483,574326,,hypothetical protein,948,67.079,808,233,9,156,944,50,843,0,1058,83.2278481012658,3638884
CR_09600C_A,CJI97_001984,PIS55286.1,454999,455355,YKE2,hypothetical protein,119,46.491,114,42,4,18,112,39,152,1.53E-021,82,79.8319327731092,30515454
C5_00740W_A,CJI97_001878,PIS55183.1,233900,234337,CTF8,hypothetical protein,146,40.361,166,74,4,1,145,1,162,5.23E-035,117,99.3150684931507,3644120
C2_01470W_A,CJI97_003931,PIS54230.1,3771647,3776404,SRB9,hypothetical protein,1586,35.567,1015,547,34,602,1582,724,1665,3.32E-153,508,61.8537200504414,3635845
C1_14460W_A,CJI97_005528,PIS49355.1,1222469,1223407,,26S proteasome regulatory subunit RPN11,313,84.615,312,48,0,1,312,1,312,0,551,99.6805111821086,3643326
C7_00220W_A,CJI97_002116,PIS55417.1,750410,751381,,hypothetical protein,324,38.589,241,140,4,20,257,109,344,1.57E-048,164,73.4567901234568,3637984
C2_00300C_A,CJI97_001659,PIS56409.1,1293907,1294794,CKB1,hypothetical protein,296,74.525,263,65,1,1,263,1,261,3.43E-150,420,88.8513513513514,3638799
C5_01720C_A,CJI97_001147,PIS55909.1,183683,186118,RCY1,hypothetical protein,812,49.304,862,375,10,1,811,1,851,0,802,99.8768472906404,3643731
C3_07260C_A,CJI97_004684,PIS49997.1,316597,322104,ECM29,hypothetical protein,1836,46.332,1772,889,24,1,1747,46,1780,0,1489,95.1525054466231,3638433
C2_05320W_A,CJI97_005096,PIS48935.1,254290,255966,CDC7,hypothetical protein,559,50.584,599,208,14,40,554,37,631,0,554,92.128801431127,3643424
C6_03080C_A,CJI97_003740,PIS54042.1,3356757,3357803,ADO1,hypothetical protein,349,70.231,346,101,1,2,347,3,346,2.78E-179,498,99.1404011461318,3639274
C4_05860W_A,CJI97_004579,PIS49892.1,71308,71697,,hypothetical protein,130,53.846,130,59,1,1,129,1,130,1.88E-042,134,99.2307692307692,3641792
C1_10240C_A,CJI97_003992,PIS54291.1,3900847,3901593,,hypothetical protein,249,62.602,246,79,2,3,248,12,244,4.36E-109,312,98.7951807228916,3634881
C6_01320W_A,CJI97_005489,PIS49316.1,1115113,1126530,TRA1,hypothetical protein,3806,73.397,3868,919,23,1,3805,1,3821,0,5796,99.973725696269,3641644
C2_01260W_A,CJI97_003116,PIS53447.1,2055395,2057578,,hypothetical protein,728,23.212,741,516,21,1,724,1,705,9.93E-043,163,99.4505494505495,3638792
C4_04100C_A,CJI97_004271,PIS50741.1,295464,296078,ECM1,hypothetical protein,205,51.269,197,79,6,1,181,1,196,4.35E-043,140,88.2926829268293,3641224
C1_10010C_A,CJI97_000340,PIS57306.1,724742,727453,SWE1,hypothetical protein,904,42.131,1004,326,32,110,898,210,1173,0,615,87.2787610619469,3634866
CR_03940W_A,CJI97_002497,PIS52845.1,797101,798192,,hypothetical protein,364,45.856,362,177,5,1,348,1,357,4.44E-099,296,95.6043956043956,3648378
CR_07860C_A,CJI97_002276,PIS52626.1,315209,315931,ASF1,histone chaperone ASF1,241,88.024,167,19,1,1,167,1,166,2.66E-106,305,69.2946058091286,3647348
C2_02400W_A,CJI97_003718,PIS54020.1,3312977,3314623,ECM3,hypothetical protein,549,54.919,559,218,6,1,548,11,546,0,593,99.8178506375228,3635754
C1_04100C_A,CJI97_005222,PIS49058.1,523435,524283,POR1,mitochondrial outer membrane protein porin,283,81.915,282,51,0,1,282,1,282,3.43E-174,480,99.6466431095406,3644698
C4_05400C_A,CJI97_003286,PIS53604.1,2378918,2380039,,hypothetical protein,374,55.752,226,97,3,5,227,7,232,1.73E-079,247,59.6256684491979,3646952
CR_09720W_A,CJI97_003761,PIS54063.1,3389171,3389746,VMA22,hypothetical protein,192,31.016,187,114,4,7,186,9,187,4.37E-019,79,93.75,3647086
C1_10190W_A,CJI97_003983,PIS54282.1,3886028,3886827,,hypothetical protein,266.666666666667,45.299,234,101,5,2,210,3,234,1.67E-053,172,78.375,3634785
C1_08020W_A,CJI97_000590,PIS57546.1,1288541,1290307,UBA2,hypothetical protein,589,56,625,228,11,1,579,1,624,0,668,98.30220713073,3640701
C2_07390C_A,CJI97_002629,PIS52973.1,1062823,1064772,,hypothetical protein,650,28.598,528,246,20,168,602,284,773,7.45E-028,117,66.9230769230769,3645229
C1_12260W_A,CJI97_004089,PIS54386.1,4124076,4124780,VPH2,hypothetical protein,235,52.821,195,86,3,24,215,1,192,1.2E-057,180,81.7021276595745,3642021
C4_03120C_A,CJI97_004409,PIS50869.1,607395,608867,BUB1,hypothetical protein,491,39.382,518,270,13,2,489,11,514,1.7E-106,335,99.3890020366599,3637922
C2_01000W_A,CJI97_002023,PIS55325.1,556135,557769,HGT7,hypothetical protein,545,59.335,541,208,3,1,541,1,529,0,676,99.2660550458716,3638876
C1_13840W_A,CJI97_003112,PIS53444.1,2048246,2050138,,hypothetical protein,631,61.388,663,194,9,18,630,1,651,0,745,97.1473851030111,3636129
C2_02960C_A,CJI97_004043,PIS54341.1,4027584,4028795,,hypothetical protein,404,45.084,417,202,11,1,401,1,406,7.03E-114,337,99.2574257425743,3643011
C3_06610W_A,CJI97_000844,PIS57794.1,1832664,1833485,,hypothetical protein,274,43.407,182,64,3,124,268,181,360,1.74E-034,125,52.9197080291971,3642248
C2_03100W_A,CJI97_002827,PIS53166.1,1494213,1496878,EFT2,elongation factor 2,888.666666666667,90.024,842,84,0,1,842,1,842,0,1598,94.748687171793,3642998
C7_00390W_A,CJI97_000231,PIS57201.1,522232,523635,SPL1,"cysteine desulfurase, mitochondrial",468,89.835,423,42,1,45,467,67,488,0,807,90.3846153846154,3638035
C4_03800C_A,CJI97_000332,PIS57298.1,703958,706312,NUP84,hypothetical protein,785,39.336,844,416,18,15,784,14,835,0,570,98.0891719745223,3645351
C5_01620C_A,CJI97_001880,PIS55185.1,237265,237975,VPS22,hypothetical protein,237,50.973,257,98,3,5,236,8,261,1.4E-089,263,97.8902953586498,3647250
C5_02270W_A,CJI97_004755,PIS50066.1,466189,467739,THR4,threonine synthase,517,65.251,518,161,7,2,513,4,508,0,678,99.0328820116054,3637711
C3_00210C_A,CJI97_005110,PIS48949.1,283788,284426,,hypothetical protein,213,48.585,212,102,3,2,210,3,210,2.46E-060,186,98.1220657276995,3640560
C7_03060C_A,CJI97_004911,PIS50220.1,824810,827362,CHS6,hypothetical protein,851,35.783,830,448,21,22,846,8,757,6.31E-161,486,96.9447708578143,3641377
C5_00920W_A,CJI97_002939,PIS53274.1,1727976,1728407,,spliceosomal protein DIB1,144,69.444,144,40,1,1,140,1,144,1.85E-077,224,97.2222222222222,3642630
C3_00820W_A,CJI97_002902,PIS53240.1,1638607,1640979,SCT1,hypothetical protein,791,60.076,794,261,8,23,786,3,770,0,947,96.5865992414665,3648346
C3_07480W_A,CJI97_003647,PIS53949.1,3143868,3145385,,hypothetical protein,506,33.333,435,244,12,1,410,1,414,9.02E-063,209,81.0276679841897,3638529
CR_02860W_A,CJI97_003436,PIS53752.1,2701889,2702473,RHO1,hypothetical protein,195,53.226,186,81,3,1,182,1,184,6.51E-063,191,93.3333333333333,3642564
C5_00850C_A,CJI97_002101,PIS55402.1,723955,724257,,hypothetical protein,101,52.525,99,46,1,3,100,7,105,8.75E-035,113,97.029702970297,3642637
C2_03540W_A,CJI97_003531,PIS53842.1,2911203,2913497,RAD32,hypothetical protein,765,44.776,536,270,9,15,547,20,532,5.85E-145,437,69.6732026143791,3637340
C1_12270W_A,CJI97_004090,PIS54387.1,4124799,4125776,SRT1,"di-trans,poly-cis-decaprenylcistransferase",326,55.517,290,123,2,19,303,25,313,8.16E-115,332,87.4233128834356,3642020
C2_08470C_A,CJI97_005153,PIS48992.1,378958,379878,STN1,hypothetical protein,307,30,260,141,9,6,227,15,271,5.59E-024,99.8,72.3127035830619,3643901
C4_05010W_A,CJI97_005296,PIS49131.1,670905,672464,,hypothetical protein,520,75.192,520,125,2,1,518,1,518,0,832,99.6153846153846,3641148
C2_04930C_A,CJI97_000173,PIS57147.1,396588,397790,CRK1,hypothetical protein,401,64.045,356,125,2,19,374,38,390,7.48E-168,486,88.7780548628429,3643414
C2_03470C_A,CJI97_004336,PIS50802.1,436445,437114,COX6,"cytochrome c oxidase subunit 6, mitochondrial",223.333333333333,70.27,148,41,3,1,145,1,148,4.34E-068,201,64.9253731343284,30515099
C1_01790W_A,CJI97_004791,PIS50101.1,537254,540004,SWI4,hypothetical protein,917,39.101,1046,449,26,4,892,3,1017,0,608,96.9465648854962,3645408
C2_10030C_A,CJI97_003192,PIS53514.1,2194057,2195430,MP65,hypothetical protein,458,35.938,256,152,6,200,452,129,375,7.49E-046,161,55.2401746724891,3643951
C6_04060W_A,CJI97_002726,PIS53067.1,1288064,1292797,,hypothetical protein,1578,32.629,947,547,21,636,1573,13,877,9.13E-150,479,59.4423320659062,3647828
C7_01590C_A,CJI97_004724,PIS50037.1,403819,405393,,hypothetical protein,525,25.935,428,270,12,10,415,14,416,1.14E-036,139,77.3333333333333,3637037
CR_03330W_A,CJI97_003049,PIS53381.1,1936468,1937994,,hypothetical protein,509,45.326,353,160,12,121,472,2,322,3E-085,265,69.1552062868369,3645095
C4_06670W_A,CJI97_002468,PIS52816.1,734889,735980,,hypothetical protein,364,52.322,323,149,3,39,359,80,399,9.8E-111,327,88.1868131868132,3642951
C2_10660W_A,CJI97_003652,PIS53954.1,3155612,3157060,ASH1,hypothetical protein,483,42.344,529,170,17,1,478,1,445,2.19E-105,319,98.9648033126294,3641249
CR_10410C_A,CJI97_000539,PIS57497.1,1198570,1199340,,pre-rRNA-processing protein PNO1,257,73.31,281,45,4,1,256,1,276,4.34E-143,400,99.6108949416342,3638957
C6_02060W_A,CJI97_001524,PIS56276.1,993406,995895,SLM2,hypothetical protein,830,47.409,656,306,13,27,673,1,626,0,559,77.9518072289157,3647559
C4_00560C_A,CJI97_004470,PIS50930.1,743674,744726,MMM1,hypothetical protein,351,63.768,345,87,6,35,343,64,406,6.34E-152,432,88.034188034188,3645744
C5_04120C_A,CJI97_003193,PIS53515.1,2195585,2196577,,hypothetical protein,331,73.952,334,75,2,9,330,7,340,0,520,97.2809667673716,3636522
C2_04530W_A,CJI97_003791,PIS54093.1,3450991,3451671,MED8,hypothetical protein,227,52.582,213,90,3,23,224,25,237,7.88E-073,219,88.9867841409692,3645446
CR_08470W_A,CJI97_002660,PIS53003.1,1121621,1122781,,hypothetical protein,387,46.532,346,149,7,70,386,117,455,1.47E-083,260,81.9121447028424,3642134
C7_02390W_A,CJI97_001638,PIS56390.1,1252562,1253134,AHP2,hypothetical protein,191,45.745,188,92,5,1,185,1,181,2.02E-048,154,96.8586387434555,3636977
CR_02170W_A,CJI97_002761,PIS53101.1,1369772,1371169,MET2,homoserine O-acetyltransferase,466,66.427,417,127,6,5,419,2,407,0,568,89.0557939914163,3640070
C6_01850W_A,CJI97_005453,PIS49281.1,1029636,1032227,,hypothetical protein,864,39.408,878,388,30,5,862,11,764,5.42E-142,437,99.3055555555556,3641629
C2_10720C_A,CJI97_005478,PIS49305.1,1091789,1092883,,hypothetical protein,365,80.163,368,68,4,2,364,1,368,0,601,99.4520547945205,3641209
C5_00950C_A,CJI97_000496,PIS57454.1,1093031,1094964,,5-formyltetrahydrofolate cyclo-ligase,644.666666666667,49.448,362,171,8,6,363,26,379,2.49E-117,352,55.5325749741469,3642653
C1_05810W_A,CJI97_004883,PIS50193.1,751995,752447,GIM5,"prefoldin, alpha subunit",151,62.937,143,53,0,6,148,9,151,8.53E-066,195,94.7019867549669,3639886
C2_06650C_A,CJI97_002882,PIS53220.1,1594978,1596519,,hypothetical protein,514,38.921,519,246,11,6,460,3,514,6.46E-115,349,88.5214007782101,3648419
C1_00330C_A,CJI97_002644,PIS52987.1,1093143,1093799,,hypothetical protein,219,71.429,175,50,0,44,218,8,182,2.58E-097,279,79.9086757990868,3639296
C1_03990W_A,CJI97_005061,PIS48905.1,186558,187382,,hypothetical protein,275,36.808,307,147,10,11,274,6,308,1.22E-058,187,96,3646424
C7_00580C_A,CJI97_001446,PIS56200.1,835826,836485,,hypothetical protein,220,44.495,218,111,4,1,209,1,217,8.11E-064,196,95,3637995
C2_10690W_A,CJI97_002534,PIS52882.1,859869,863085,TPS3,hypothetical protein,1072.33333333333,47.556,1064,489,20,1,1052,1,1007,0,947,98.1038234379857,3641205
C7_04190C_A,CJI97_005509,PIS49336.1,1165872,1167482,UTP18,hypothetical protein,537,46.996,566,256,15,1,536,1,552,0,525,99.8137802607076,3643123
CR_05640C_A,CJI97_005201,PIS49037.1,481692,482345,,hypothetical protein,218,47.586,145,72,1,70,210,41,185,4.44E-042,139,64.6788990825688,3646690
CR_10300W_A,CJI97_002822,PIS53161.1,1485998,1486807,PUP1,proteasome subunit beta type-2,270,82.528,269,46,1,1,268,1,269,3.19E-170,469,99.2592592592593,3638936
C3_00260C_A,CJI97_005105,PIS48944.1,273883,275499,BNA4,hypothetical protein,539,61.765,442,158,5,65,505,4,435,0,551,81.8181818181818,3640528
C5_05480W_A,CJI97_000788,PIS57738.1,1722407,1723525,DES1,hypothetical protein,373,69.189,370,114,0,1,370,1,370,0,555,99.1957104557641,3636529
C2_09640W_A,CJI97_001936,PIS55240.1,355149,356468,PMI1,mannose-6-phosphate isomerase,440,72.5,440,115,3,3,439,5,441,0,658,99.3181818181818,3643795
C7_03050W_A,CJI97_004910,PIS50219.1,824120,824791,,hypothetical protein,224,61.275,204,73,2,15,218,2,199,3.13E-081,239,91.0714285714286,3641378
C7_00680W_A,CJI97_004713,PIS50026.1,377998,378624,,septum formation protein Maf,209,42.523,214,116,3,1,208,1,213,3.13E-058,181,99.5215311004785,3637967
C5_03920C_A,CJI97_000675,PIS57629.1,1464864,1465427,,rRNA-processing protein FCF1,188,74.627,201,37,2,1,187,1,201,5.26E-107,303,99.468085106383,3647448
C1_09760C_A,CJI97_002799,PIS53138.1,1436626,1437711,SHY1,hypothetical protein,362,58.96,346,140,2,16,359,12,357,1.36E-156,442,95.0276243093923,3634824
C2_10590W_A,CJI97_003658,PIS53960.1,3169449,3170399,GAL4,hypothetical protein,317,45.122,164,66,4,58,221,20,159,3.31E-039,137,51.7350157728707,3641244
C7_03600W_A,CJI97_000996,PIS57941.1,2176087,2178255,MNN26,hypothetical protein,723,35.598,736,414,16,15,715,11,721,4.58E-143,435,96.9571230982019,3646240
C4_00390W_A,CJI97_002892,PIS53230.1,1617400,1617825,,hypothetical protein,142,64.865,74,25,1,16,89,13,85,2.12E-026,94.7,52.112676056338,3645016
CR_05720W_A,CJI97_002357,PIS52706.1,496758,498209,TPS1,"alpha,alpha-trehalose-phosphate synthase [UDP-forming]",484,83.019,477,78,1,1,477,1,474,0,841,98.5537190082645,3646699
CR_03200C_A,CJI97_003568,PIS53875.1,2988165,2990462,,hypothetical protein,766,35.204,784,453,21,8,756,9,772,5.27E-154,466,97.7806788511749,3645131
C3_01450C_A,CJI97_000182,PIS57156.1,414750,417938,MET18,hypothetical protein,1063,39.359,1029,525,29,1,947,44,1055,0,608,89.0874882408279,3636631
C2_04880C_A,CJI97_000132,PIS57107.1,305669,307148,ARH2,hypothetical protein,493.333333333333,62.992,254,79,4,11,258,5,249,1.16E-109,323,50.2702702702703,3643411
C2_05520W_A,CJI97_003213,PIS53535.1,2229129,2229909,,hypothetical protein,260.333333333333,53.012,249,108,4,1,244,1,245,1.07E-089,263,93.7259923175416,3643421
CR_00650W_A,CJI97_001039,PIS57983.1,2275071,2276171,,hypothetical protein,367,51.532,359,172,2,1,358,4,361,1.85E-123,358,97.5476839237057,3639659
C2_05450C_A,CJI97_003706,PIS54008.1,3292171,3292599,MDJ2,hypothetical protein,143,56.643,143,61,1,1,142,1,143,3E-057,173,99.3006993006993,3643437
CR_00520C_A,CJI97_000694,PIS57648.1,1507961,1511203,CRM1,hypothetical protein,1081,78.096,1082,231,4,1,1080,1,1078,0,1762,99.9074930619797,3639721
C2_06190W_A,CJI97_003178,PIS53501.1,2162508,2164220,ILV1,"threonine ammonia-lyase, biosynthetic",571,71.028,535,146,6,38,568,38,567,0,795,92.9947460595447,3646918
C1_02090C_A,CJI97_002623,PIS52967.1,1048139,1049548,,hypothetical protein,470,38.31,509,254,15,2,468,4,494,4.11E-114,343,99.3617021276596,3644577
C7_01580W_A,CJI97_004725,PIS50038.1,405416,408748,SMC6,hypothetical protein,1111,38.381,1050,598,11,67,1090,102,1128,0,673,92.1692169216922,3637039
C5_04090C_A,CJI97_003190,PIS53512.1,2190447,2190829,SUI1,eukaryotic translation initiation factor eIF-1,127.666666666667,93.578,109,7,0,1,109,1,109,8.32E-066,192,85.378590078329,3647730
C3_05650W_A,CJI97_005060,PIS48904.1,184431,185801,YCK2,hypothetical protein,457,75.162,463,86,6,14,456,42,495,0,666,96.9365426695842,3643655
C2_07950W_A,CJI97_004285,PIS50754.1,318193,319347,SEH1,hypothetical protein,385,65.147,373,92,1,1,373,11,345,0,509,96.8831168831169,3642290
C2_04220C_A,CJI97_000878,PIS57825.1,1906065,1906851,TAF14,hypothetical protein,262.333333333333,66.415,265,63,5,1,241,1,263,1.79E-123,349,91.8678526048285,3637357
C3_02620C_A,CJI97_000413,PIS57377.1,873896,874219,,hypothetical protein,108,82.418,91,16,0,6,96,11,101,3.3E-058,173,84.2592592592593,3638326
CR_10440W_A,CJI97_000536,PIS57494.1,1192100,1194570,,hypothetical protein,823.666666666667,32.584,534,319,14,247,773,269,768,1.21E-069,244,63.9821934439498,3638976
CR_02560C_A,CJI97_001992,PIS55294.1,472374,474959,ASG1,hypothetical protein,862,55.709,867,283,16,17,810,71,909,0,881,92.1113689095128,3647687
C3_06110C_A,CJI97_002316,PIS52666.1,395067,396698,,hypothetical protein,544,66.667,408,125,2,40,440,169,572,0,580,73.7132352941177,3641761
C3_06250W_A,CJI97_004734,PIS50046.1,426342,427247,ERV25,hypothetical protein,302,23.469,294,140,10,11,301,4,215,0.00000000015,57.8,96.3576158940397,3642243
CR_06790C_A,CJI97_001536,PIS56288.1,1022472,1024202,,hypothetical protein,577,55.882,578,221,5,8,551,7,584,0,689,94.2807625649913,3647311
CR_02050C_A,CJI97_000753,PIS57704.1,1643281,1645803,HDA1,hypothetical protein,841,61.023,821,247,10,58,838,45,832,0,1023,92.8656361474435,3640154
CR_05970C_A,CJI97_000661,PIS57615.1,1438258,1439601,,mitochondrial chaperone BCS1,448,82.579,442,75,2,7,447,4,444,0,745,98.4375,3642502
C1_06270W_A,CJI97_000593,PIS57549.1,1294222,1296852,,hypothetical protein,877,53.125,896,386,9,3,876,30,913,0,914,99.6579247434436,3647523
C6_02580W_A,CJI97_001675,PIS56425.1,1320826,1322214,,hypothetical protein,463,44.28,472,233,11,11,461,34,496,3.62E-137,402,97.4082073434125,3639207
CR_06820W_A,CJI97_002262,PIS52612.1,279493,279927,,hypothetical protein,145,47.586,145,68,3,1,141,27,167,9.42E-039,127,97.2413793103448,3647325
C3_05060W_A,CJI97_001808,PIS55115.1,79140,80426,,hypothetical protein,429,26.126,444,286,11,8,419,5,438,1.03E-041,151,96.037296037296,3635241
C1_03670C_A,CJI97_004786,PIS50097.1,527470,528546,DAO1,hypothetical protein,359,52.809,356,162,5,7,358,4,357,4.65E-123,357,98.050139275766,3636885
C7_00550C_A,CJI97_003365,PIS53681.1,2554882,2557266,GLN4,glutamine-tRNA ligase,795,64.196,796,275,8,2,793,9,798,0,1052,99.622641509434,3637998
C1_05790W_A,CJI97_004882,PIS50192.1,750586,750852,,hypothetical protein,89,56.061,66,29,0,20,85,4,69,2.76E-023,82.4,74.1573033707865,30515002
C3_01690W_A,CJI97_002557,PIS52904.1,898660,899802,,hypothetical protein,381,45.337,386,181,9,4,378,32,398,2.72E-102,306,98.4251968503937,3636604
C2_07060W_A,CJI97_002855,PIS53194.1,1547940,1548632,,hypothetical protein,231,56.14,228,85,3,3,215,4,231,7.47E-088,258,92.2077922077922,3643500
C7_01850C_A,CJI97_005020,PIS48864.1,95860,97930,CRN1,hypothetical protein,690.333333333333,67.241,522,163,4,1,516,1,520,0,741,74.7464992757122,3637034
C2_10830W_A,CJI97_001104,PIS55867.1,69502,69744,,hypothetical protein,81,42.857,63,36,0,5,67,9,71,0.000000000000271,57.4,77.7777777777778,30515170
C1_07470C_A,CJI97_003228,PIS53550.1,2257711,2259864,,hypothetical protein,718,44.421,475,242,10,40,507,33,492,8.73E-121,374,65.1810584958217,3646668
CR_02210W_A,CJI97_001475,PIS56228.1,895281,897872,,hypothetical protein,864,50.338,739,272,23,23,726,62,740,0,629,81.4814814814815,3644943
C6_00670W_A,CJI97_002529,PIS52877.1,853916,855635,CDC14,hypothetical protein,573.333333333333,66.667,561,149,9,8,556,8,542,0,751,95.7558139534884,3647132
C1_01570C_A,CJI97_001067,PIS58011.1,2331586,2332107,RPB7,DNA-directed RNA polymerase II subunit rpb7,174,94.798,173,9,0,1,173,1,173,6.44E-123,341,99.4252873563218,3640221
CR_07600W_A,CJI97_000905,PIS57852.1,1956117,1959299,,hypothetical protein,1061,48.981,1080,477,20,16,1038,28,1090,0,913,96.4184731385485,3644849
C5_05260W_A,CJI97_004047,PIS54344.1,4031988,4032722,PSY4,hypothetical protein,245,26.02,196,118,6,4,194,3,176,8.18E-016,71.6,77.9591836734694,3636473
C3_02290W_A,CJI97_002684,PIS53026.1,1182321,1183358,,hypothetical protein,346,52.711,332,143,7,17,341,52,376,1.75E-095,287,93.9306358381503,3636556
C2_03300W_A,CJI97_004435,PIS50895.1,654875,655900,HEM2,delta-aminolevulinic acid dehydratase,342,77.811,338,75,0,1,338,2,339,0,555,98.8304093567251,3637428
C2_09290W_A,CJI97_003099,PIS53431.1,2029904,2030228,,hypothetical protein,108.333333333333,61.538,78,28,2,2,78,3,79,8.26E-029,96.3,71.0769230769231,30515158
C1_07890C_A,CJI97_001704,PIS56452.1,1378490,1380865,ADE5,phosphoribosylamine-glycine ligase,792,78.358,804,159,8,1,791,1,802,0,1259,99.8737373737374,3640719
C2_02700C_A,CJI97_003155,PIS53480.1,2126826,2127671,,hypothetical protein,282,46.691,272,120,5,25,278,33,297,4.44E-073,224,90.0709219858156,3643005
C5_03250W_A,CJI97_003009,PIS53343.1,1854589,1856064,RMS1,hypothetical protein,492,37.112,547,259,14,3,478,4,536,1.87E-098,305,96.7479674796748,3646361
C2_00400C_A,CJI97_001664,PIS56414.1,1303757,1304488,,hypothetical protein,244,77.869,244,51,2,1,243,2,243,9.01E-141,392,99.5901639344262,3638821
C2_09520C_A,CJI97_005075,PIS48918.1,217748,219328,CCT2,T-complex protein 1 subunit beta,527,85.551,526,76,0,1,526,1,526,0,877,99.8102466793169,3643815
C6_04270W_A,CJI97_003079,PIS53411.1,1991312,1998240,CDC39,hypothetical protein,2309.66666666667,51.304,2070,848,31,254,2220,1,2013,0,1927,85.1638043007649,3646278
C6_00170C_A,CJI97_001621,PIS56373.1,1215110,1217734,,hypothetical protein,875,38.213,526,232,20,362,873,213,659,3.91E-100,324,58.5142857142857,3647903
C7_02810W_A,CJI97_001500,PIS56253.1,951942,952706,PRX1,hypothetical protein,255,53.211,218,98,3,34,250,22,236,7.89E-081,241,85.0980392156863,3641357
C1_00450C_A,CJI97_003241,PIS53560.1,2281756,2282202,,hypothetical protein,149,56.667,150,63,1,1,148,1,150,1.6E-059,179,99.3288590604027,30514955
